area_name,area_code,date,cases,rolling_sum,rolling_rate,age_band,age_lower,age_higher,population
London,E12000007,2022-01-25,108,628,319.7,75 - 79 years,75,79,196419
London,E12000007,2022-01-25,74,399,264.3,80 - 84 years,80,84,150980
London,E12000007,2022-01-25,46,290,309.1,85 - 89 years,85,89,93808
London,E12000007,2022-01-25,36,216,368.1,90+ years,90,90,58672
London,E12000007,2022-01-25,13,158,0,unassigned,NA,NA,NA
London,E12000007,2022-01-24,542,3757,630.6,0 - 4 years,0,4,595799
London,E12000007,2022-01-24,1946,11309,1865.1,5 - 9 years,5,9,606333
London,E12000007,2022-01-24,1840,9620,1746.7,10 - 14 years,10,14,550753
London,E12000007,2022-01-24,897,4931,1039.3,15 - 19 years,15,19,474456
London,E12000007,2022-01-24,816,4814,864.9,20 - 24 years,20,24,556594
London,E12000007,2022-01-24,1074,6583,868.6,25 - 29 years,25,29,757848
London,E12000007,2022-01-24,1249,7671,933.1,30 - 34 years,30,34,822084
London,E12000007,2022-01-24,1444,8675,1112.3,35 - 39 years,35,39,779934
London,E12000007,2022-01-24,1395,8588,1267.7,40 - 44 years,40,44,677463
London,E12000007,2022-01-24,924,5837,975.2,45 - 49 years,45,49,598535
London,E12000007,2022-01-24,691,4002,702.2,50 - 54 years,50,54,569938
London,E12000007,2022-01-24,526,2958,581.5,55 - 59 years,55,59,508722
London,E12000007,2022-01-24,391,2163,533.3,60 - 64 years,60,64,405576
London,E12000007,2022-01-24,223,1346,423.1,65 - 69 years,65,69,318142
London,E12000007,2022-01-24,171,1026,365.9,70 - 74 years,70,74,280432
London,E12000007,2022-01-24,96,624,317.7,75 - 79 years,75,79,196419
London,E12000007,2022-01-24,72,393,260.3,80 - 84 years,80,84,150980
London,E12000007,2022-01-24,58,305,325.1,85 - 89 years,85,89,93808
London,E12000007,2022-01-24,37,220,375,90+ years,90,90,58672
London,E12000007,2022-01-24,13,177,0,unassigned,NA,NA,NA
London,E12000007,2022-01-23,461,3959,664.5,0 - 4 years,0,4,595799
London,E12000007,2022-01-23,1559,11560,1906.5,5 - 9 years,5,9,606333
London,E12000007,2022-01-23,1620,9280,1685,10 - 14 years,10,14,550753
London,E12000007,2022-01-23,740,4912,1035.3,15 - 19 years,15,19,474456
London,E12000007,2022-01-23,615,4873,875.5,20 - 24 years,20,24,556594
London,E12000007,2022-01-23,735,6735,888.7,25 - 29 years,25,29,757848
London,E12000007,2022-01-23,890,7830,952.5,30 - 34 years,30,34,822084
London,E12000007,2022-01-23,1097,8760,1123.2,35 - 39 years,35,39,779934
London,E12000007,2022-01-23,1153,8578,1266.2,40 - 44 years,40,44,677463
London,E12000007,2022-01-23,789,5889,983.9,45 - 49 years,45,49,598535
London,E12000007,2022-01-23,546,3997,701.3,50 - 54 years,50,54,569938
London,E12000007,2022-01-23,407,2995,588.7,55 - 59 years,55,59,508722
London,E12000007,2022-01-23,271,2183,538.2,60 - 64 years,60,64,405576
London,E12000007,2022-01-23,144,1339,420.9,65 - 69 years,65,69,318142
London,E12000007,2022-01-23,131,1023,364.8,70 - 74 years,70,74,280432
London,E12000007,2022-01-23,76,658,335,75 - 79 years,75,79,196419
London,E12000007,2022-01-23,36,397,262.9,80 - 84 years,80,84,150980
London,E12000007,2022-01-23,30,313,333.7,85 - 89 years,85,89,93808
London,E12000007,2022-01-23,18,232,395.4,90+ years,90,90,58672
London,E12000007,2022-01-23,25,201,0,unassigned,NA,NA,NA
London,E12000007,2022-01-22,465,4137,694.4,0 - 4 years,0,4,595799
London,E12000007,2022-01-22,1417,11711,1931.4,5 - 9 years,5,9,606333
London,E12000007,2022-01-22,1123,8882,1612.7,10 - 14 years,10,14,550753
London,E12000007,2022-01-22,549,4906,1034,15 - 19 years,15,19,474456
London,E12000007,2022-01-22,523,4935,886.6,20 - 24 years,20,24,556594
London,E12000007,2022-01-22,671,6809,898.5,25 - 29 years,25,29,757848
London,E12000007,2022-01-22,840,7925,964,30 - 34 years,30,34,822084
London,E12000007,2022-01-22,983,8702,1115.7,35 - 39 years,35,39,779934
London,E12000007,2022-01-22,935,8394,1239,40 - 44 years,40,44,677463
London,E12000007,2022-01-22,685,5844,976.4,45 - 49 years,45,49,598535
London,E12000007,2022-01-22,446,3977,697.8,50 - 54 years,50,54,569938
London,E12000007,2022-01-22,337,3008,591.3,55 - 59 years,55,59,508722
London,E12000007,2022-01-22,246,2188,539.5,60 - 64 years,60,64,405576
London,E12000007,2022-01-22,146,1376,432.5,65 - 69 years,65,69,318142
London,E12000007,2022-01-22,114,1009,359.8,70 - 74 years,70,74,280432
London,E12000007,2022-01-22,69,650,330.9,75 - 79 years,75,79,196419
London,E12000007,2022-01-22,35,409,270.9,80 - 84 years,80,84,150980
London,E12000007,2022-01-22,19,313,333.7,85 - 89 years,85,89,93808
London,E12000007,2022-01-22,17,245,417.6,90+ years,90,90,58672
London,E12000007,2022-01-22,17,195,0,unassigned,NA,NA,NA
London,E12000007,2022-01-21,480,4213,707.1,0 - 4 years,0,4,595799
London,E12000007,2022-01-21,1461,11578,1909.5,5 - 9 years,5,9,606333
London,E12000007,2022-01-21,1137,8640,1568.8,10 - 14 years,10,14,550753
London,E12000007,2022-01-21,591,4867,1025.8,15 - 19 years,15,19,474456
London,E12000007,2022-01-21,619,4991,896.7,20 - 24 years,20,24,556594
London,E12000007,2022-01-21,824,6950,917.1,25 - 29 years,25,29,757848
London,E12000007,2022-01-21,948,7973,969.9,30 - 34 years,30,34,822084
London,E12000007,2022-01-21,1087,8664,1110.9,35 - 39 years,35,39,779934
London,E12000007,2022-01-21,1060,8268,1220.4,40 - 44 years,40,44,677463
London,E12000007,2022-01-21,726,5758,962,45 - 49 years,45,49,598535
London,E12000007,2022-01-21,516,4027,706.6,50 - 54 years,50,54,569938
London,E12000007,2022-01-21,371,3024,594.4,55 - 59 years,55,59,508722
London,E12000007,2022-01-21,293,2199,542.2,60 - 64 years,60,64,405576
London,E12000007,2022-01-21,206,1428,448.9,65 - 69 years,65,69,318142
London,E12000007,2022-01-21,137,1027,366.2,70 - 74 years,70,74,280432
London,E12000007,2022-01-21,87,663,337.5,75 - 79 years,75,79,196419
London,E12000007,2022-01-21,65,434,287.5,80 - 84 years,80,84,150980
London,E12000007,2022-01-21,36,336,358.2,85 - 89 years,85,89,93808
London,E12000007,2022-01-21,36,258,439.7,90+ years,90,90,58672
London,E12000007,2022-01-21,29,202,0,unassigned,NA,NA,NA
London,E12000007,2022-01-20,570,4298,721.4,0 - 4 years,0,4,595799
London,E12000007,2022-01-20,1501,11378,1876.5,5 - 9 years,5,9,606333
London,E12000007,2022-01-20,1166,8399,1525,10 - 14 years,10,14,550753
London,E12000007,2022-01-20,675,4849,1022,15 - 19 years,15,19,474456
London,E12000007,2022-01-20,614,5054,908,20 - 24 years,20,24,556594
London,E12000007,2022-01-20,1011,7105,937.5,25 - 29 years,25,29,757848
London,E12000007,2022-01-20,1148,8050,979.2,30 - 34 years,30,34,822084
London,E12000007,2022-01-20,1253,8579,1100,35 - 39 years,35,39,779934
London,E12000007,2022-01-20,1245,8117,1198.1,40 - 44 years,40,44,677463
London,E12000007,2022-01-20,868,5706,953.3,45 - 49 years,45,49,598535
London,E12000007,2022-01-20,563,4028,706.7,50 - 54 years,50,54,569938
London,E12000007,2022-01-20,420,3065,602.5,55 - 59 years,55,59,508722
London,E12000007,2022-01-20,343,2243,553,60 - 64 years,60,64,405576
London,E12000007,2022-01-20,210,1442,453.3,65 - 69 years,65,69,318142
London,E12000007,2022-01-20,146,1047,373.4,70 - 74 years,70,74,280432
London,E12000007,2022-01-20,102,686,349.3,75 - 79 years,75,79,196419
London,E12000007,2022-01-20,59,444,294.1,80 - 84 years,80,84,150980
London,E12000007,2022-01-20,51,356,379.5,85 - 89 years,85,89,93808
London,E12000007,2022-01-20,40,271,461.9,90+ years,90,90,58672
London,E12000007,2022-01-20,34,177,0,unassigned,NA,NA,NA
London,E12000007,2022-01-19,556,4268,716.3,0 - 4 years,0,4,595799
London,E12000007,2022-01-19,1597,10937,1803.8,5 - 9 years,5,9,606333
London,E12000007,2022-01-19,1314,8187,1486.5,10 - 14 years,10,14,550753
London,E12000007,2022-01-19,730,4879,1028.3,15 - 19 years,15,19,474456
London,E12000007,2022-01-19,794,5319,955.6,20 - 24 years,20,24,556594
London,E12000007,2022-01-19,1096,7245,956,25 - 29 years,25,29,757848
London,E12000007,2022-01-19,1276,8159,992.5,30 - 34 years,30,34,822084
London,E12000007,2022-01-19,1359,8511,1091.2,35 - 39 years,35,39,779934
London,E12000007,2022-01-19,1429,7894,1165.2,40 - 44 years,40,44,677463
London,E12000007,2022-01-19,918,5594,934.6,45 - 49 years,45,49,598535
London,E12000007,2022-01-19,607,4087,717.1,50 - 54 years,50,54,569938
London,E12000007,2022-01-19,429,3132,615.7,55 - 59 years,55,59,508722
London,E12000007,2022-01-19,307,2285,563.4,60 - 64 years,60,64,405576
London,E12000007,2022-01-19,202,1469,461.7,65 - 69 years,65,69,318142
London,E12000007,2022-01-19,144,1106,394.4,70 - 74 years,70,74,280432
London,E12000007,2022-01-19,90,707,359.9,75 - 79 years,75,79,196419
London,E12000007,2022-01-19,58,476,315.3,80 - 84 years,80,84,150980
London,E12000007,2022-01-19,50,384,409.3,85 - 89 years,85,89,93808
London,E12000007,2022-01-19,32,296,504.5,90+ years,90,90,58672
London,E12000007,2022-01-19,27,151,0,unassigned,NA,NA,NA
London,E12000007,2022-01-18,683,4137,694.4,0 - 4 years,0,4,595799
London,E12000007,2022-01-18,1828,10321,1702.2,5 - 9 years,5,9,606333
London,E12000007,2022-01-18,1420,7851,1425.5,10 - 14 years,10,14,550753
London,E12000007,2022-01-18,749,4928,1038.7,15 - 19 years,15,19,474456
London,E12000007,2022-01-18,833,5565,999.8,20 - 24 years,20,24,556594
London,E12000007,2022-01-18,1172,7560,997.6,25 - 29 years,25,29,757848
London,E12000007,2022-01-18,1320,8333,1013.6,30 - 34 years,30,34,822084
London,E12000007,2022-01-18,1452,8486,1088,35 - 39 years,35,39,779934
London,E12000007,2022-01-18,1371,7654,1129.8,40 - 44 years,40,44,677463
London,E12000007,2022-01-18,927,5514,921.2,45 - 49 years,45,49,598535
London,E12000007,2022-01-18,633,4192,735.5,50 - 54 years,50,54,569938
London,E12000007,2022-01-18,468,3279,644.6,55 - 59 years,55,59,508722
London,E12000007,2022-01-18,312,2406,593.2,60 - 64 years,60,64,405576
London,E12000007,2022-01-18,215,1545,485.6,65 - 69 years,65,69,318142
London,E12000007,2022-01-18,183,1143,407.6,70 - 74 years,70,74,280432
London,E12000007,2022-01-18,104,744,378.8,75 - 79 years,75,79,196419
London,E12000007,2022-01-18,68,525,347.7,80 - 84 years,80,84,150980
London,E12000007,2022-01-18,61,383,408.3,85 - 89 years,85,89,93808
London,E12000007,2022-01-18,40,307,523.2,90+ years,90,90,58672
London,E12000007,2022-01-18,32,134,0,unassigned,NA,NA,NA
London,E12000007,2022-01-17,744,4013,673.5,0 - 4 years,0,4,595799
London,E12000007,2022-01-17,2197,9752,1608.4,5 - 9 years,5,9,606333
London,E12000007,2022-01-17,1500,7492,1360.3,10 - 14 years,10,14,550753
London,E12000007,2022-01-17,878,5045,1063.3,15 - 19 years,15,19,474456
London,E12000007,2022-01-17,875,5882,1056.8,20 - 24 years,20,24,556594
London,E12000007,2022-01-17,1226,8058,1063.3,25 - 29 years,25,29,757848
London,E12000007,2022-01-17,1408,8638,1050.7,30 - 34 years,30,34,822084
London,E12000007,2022-01-17,1529,8436,1081.6,35 - 39 years,35,39,779934
